1 zimmer|1.5 zimmer|13 zimmer|2 zimmer|2.5 zimmer|20 zimmer|3 zimmer|3.5 zimmer|4 zimmer|4.5 zimmer|5 zimmer|5.5 zimmer|6 zimmer|6.5 zimmer|7 zimmer|address|description|page|price|type|weblink|address_short_1|address_short_2|price2|rooms|size|size_num
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Forchstrasse 24, 8008 Zürich|Wohnen auf zwei Etagen|7|4220|3 Zimmer, 89m², CHF 4’220.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000996757|Forchstrasse 24|8008 Zürich|CHF 4’220.– |3 Zimmer|89m²|89.0
0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Forchstrasse 22, 8008 Zürich|6-Zimmer-Maisonette-Wohnung an bevorzugter Lage|7|6370|6 Zimmer, 147m², CHF 6’370.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000996750|Forchstrasse 22|8008 Zürich|CHF 6’370.– |6 Zimmer|147m²|147.0
0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|8002 Zürich|6 ½ Zimmer-Jugendstil-Wohnung mit 185m2 Netto-Wohnfläche mit Balkon und Veranda|7|8923|6.5 Zimmer, 185m², CHF 8’923.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000992974||8002 Zürich|CHF 8’923.– |6.5 Zimmer|185m²|185.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Trichtenhausenstrasse 86, 8053 Zürich|Ihre neue 4.5-Zimmerwohnung in der Siedlung Verdiana!|7|3947|4.5 Zimmer, 108m², CHF 3’947.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000968829|Trichtenhausenstrasse 86|8053 Zürich|CHF 3’947.– |4.5 Zimmer|108m²|108.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Hadlaubstr. 41, 8006 Zürich|Wohnung im schönen Kreis 6 gesucht?|7|3950|4.5 Zimmer, 155m², CHF 3’950.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000962664|Hadlaubstr. 41|8006 Zürich|CHF 3’950.– |4.5 Zimmer|155m²|155.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Bombachstr. 24, 8049 Zürich|"Heimelige Wohnung in Höngg mieten, ""Befristet bis 31.03.2025"""|7|1799|3 Zimmer, 65m², CHF 1’799.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000946253|Bombachstr. 24|8049 Zürich|CHF 1’799.– |3 Zimmer|65m²|65.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Birmensdorferstrasse 32, 8004 Zürich|Charmante 4-Zimmerwohnung im Herzen Zürich`s|7|3461|4 Zimmer, 77m², CHF 3’461.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000946243|Birmensdorferstrasse 32|8004 Zürich|CHF 3’461.– |4 Zimmer|77m²|77.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Dorfstr. 12, 8037 Zürich|Charmante Wohnung in ZH-Wipkingen|7|2740|4.5 Zimmer, 91m², CHF 2’740.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000934344|Dorfstr. 12|8037 Zürich|CHF 2’740.– |4.5 Zimmer|91m²|91.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Hinterbergstrasse 57, 8044 Zürich|2.5 Zimmerwohnung am ruhigen und sonnigen Zürichberg!|7|2475|2.5 Zimmer, 62m², CHF 2’475.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000925186|Hinterbergstrasse 57|8044 Zürich|CHF 2’475.– |2.5 Zimmer|62m²|62.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Schaffhauserstr. 438, 8050 Zürich|SEEBACHERHOF - Exklusive Wohnräume in historischem Glanz!|7|2490|2.5 Zimmer, 46m², CHF 2’490.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000920596|Schaffhauserstr. 438|8050 Zürich|CHF 2’490.– |2.5 Zimmer|46m²|46.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Birchstrasse 183B, 8050 Zürich|Attraktive Wohnung in Zürich-Oerlikon|7|4224|4.5 Zimmer, 123m², CHF 4’224.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000908701|Birchstrasse 183B|8050 Zürich|CHF 4’224.– |4.5 Zimmer|123m²|123.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Birchstrasse 183B, 8050 Zürich|Attraktive Wohnung in Zürich-Oerlikon|7|4224|4.5 Zimmer, 123m², CHF 4’224.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000906746|Birchstrasse 183B|8050 Zürich|CHF 4’224.– |4.5 Zimmer|123m²|123.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Schaffhauserstr. 411, 8050 Zürich|Befristete 2 Zimmer Wohnung an sehr zentrale Lage|7|1543|2 Zimmer, 51m², CHF 1’543.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000898642|Schaffhauserstr. 411|8050 Zürich|CHF 1’543.– |2 Zimmer|51m²|51.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Breitingerstrasse 27, 8002 Zürich|Exklusive und neu erstellte 3-Zimmer-Dachwohnung im schönen Enge-Quartier|7|3990|3 Zimmer, 97m², CHF 3’990.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000898127|Breitingerstrasse 27|8002 Zürich|CHF 3’990.– |3 Zimmer|97m²|97.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Hardaustrasse 21, 8003 Zürich|Befristet für 1 Jahr - Stadtwohnung mit Charme nähe Albisriederplatz|7|2130|3 Zimmer, 67m², CHF 2’130.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000896839|Hardaustrasse 21|8003 Zürich|CHF 2’130.– |3 Zimmer|67m²|67.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Seestrasse 27, 8002 Zürich|Live Above - Exklusive Mietwohnung über dem FIFA World Football Museum|7|6575|3.5 Zimmer, 126m², CHF 6’575.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000874027|Seestrasse 27|8002 Zürich|CHF 6’575.– |3.5 Zimmer|126m²|126.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Forchstrasse 261, 8032 Zürich|Trendy - Chic - Urban - Ihr Loft-Traum mit grosser Terrasse|7|3705|2.5 Zimmer, 109m², CHF 3’705.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000871472|Forchstrasse 261|8032 Zürich|CHF 3’705.– |2.5 Zimmer|109m²|109.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Forchstrasse 261, 8032 Zürich|Trendy - Chic - Urban - Ihr Loft-Traum mit grosser Terrasse|7|3705|2.5 Zimmer, 109m², CHF 3’705.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=7/mieten/4000869819|Forchstrasse 261|8032 Zürich|CHF 3’705.– |2.5 Zimmer|109m²|109.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Beckenhofstrasse 30, 8006 Zürich|Gemütliche und zentral gelegene 4-Zimmerwohnung|8|2990|4 Zimmer, 55m², CHF 2’990.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4000765945|Beckenhofstrasse 30|8006 Zürich|CHF 2’990.– |4 Zimmer|55m²|55.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Beckenhofstrasse 30, 8006 Zürich|Originelle 4-Zimmerwohnung im Kreis 6|8|2990|4 Zimmer, 55m², CHF 2’990.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4000765255|Beckenhofstrasse 30|8006 Zürich|CHF 2’990.– |4 Zimmer|55m²|55.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Forsterstrasse 67, 8044 Zürich|4.5 Zimmer-Wohnung mit Aussicht auf den Zürichsee|8|4660|4.5 Zimmer, 119m², CHF 4’660.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4000752026|Forsterstrasse 67|8044 Zürich|CHF 4’660.– |4.5 Zimmer|119m²|119.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Pfirsichstrasse 9, 8006 Zürich|Urbaner Luxus im Herzen vom Kreis 6, mit erstklassigen Annehmlichkeiten!|8|3150|3 Zimmer, 68m², CHF 3’150.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4000736020|Pfirsichstrasse 9|8006 Zürich|CHF 3’150.– |3 Zimmer|68m²|68.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Steinstrasse 35, 8003 Zurich|Erstbezug! Neurenovierte 2-Zimmerwohnung mit Balkon an der Steinstrasse 35 in Zürich|8|2570|2 Zimmer, 50m², CHF 2’570.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4000557618|Steinstrasse 35|8003 Zurich|CHF 2’570.– |2 Zimmer|50m²|50.0
0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|Spiserstrasse 15, 8047 Zürich|Traumhafte 5.5 Zimmer Haushälfte!|8|4300|5.5 Zimmer, 152m², CHF 4’300.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4000418436|Spiserstrasse 15|8047 Zürich|CHF 4’300.– |5.5 Zimmer|152m²|152.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Bernerstrasse Süd 169, 8048 Zürich|City Pop - Your flexible solution for long and short stays!|8|1900|1.5 Zimmer, 23m², CHF 1’900.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/3003501705|Bernerstrasse Süd 169|8048 Zürich|CHF 1’900.– |1.5 Zimmer|23m²|23.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Hagenholzstrasse 59, 8050 Zürich|City Pop - Your flexible solution for long and short stays!|8|1960|1.5 Zimmer, 24m², CHF 1’960.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/3003381291|Hagenholzstrasse 59|8050 Zürich|CHF 1’960.– |1.5 Zimmer|24m²|24.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Käferholzstrasse 42, 8057 Zürich|Modernes wohnen im Guggachpark!|8|4227|4.5 Zimmer, 117m², CHF 4’227.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001022282|Käferholzstrasse 42|8057 Zürich|CHF 4’227.– |4.5 Zimmer|117m²|117.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Aemtlerstr. 17, 8003 Zürich|Exklusives Loft mit Terrasse, zwischen Schmiede Wiedikon und Goldbrunnenplatz|8|4355|2.5 Zimmer, 102m², CHF 4’355.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001022256|Aemtlerstr. 17|8003 Zürich|CHF 4’355.– |2.5 Zimmer|102m²|102.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Eugen-Huber-Str. 113, 8048 Zürich|Modern Living - Altstetten|8|3940|3.5 Zimmer, 87m², CHF 3’940.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001021207|Eugen-Huber-Str. 113|8048 Zürich|CHF 3’940.– |3.5 Zimmer|87m²|87.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Luegislandstr. 56, 8051 Zürich|Mieten ohne Kaution|8|1884|3 Zimmer, 66m², CHF 1’884.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001020868|Luegislandstr. 56|8051 Zürich|CHF 1’884.– |3 Zimmer|66m²|66.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Stiglenstrasse 33, 8052 Zürich|Ruhiges Wohnquartier|8|2000|3.5 Zimmer, 73m², CHF 2’000.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001019512|Stiglenstrasse 33|8052 Zürich|CHF 2’000.– |3.5 Zimmer|73m²|73.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Im Brächli 43, 8053 Zürich|Ansprechende Wohnung an begrünter Lage in Witikon|8|2620|4 Zimmer, 80m², CHF 2’620.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001018075|Im Brächli 43|8053 Zürich|CHF 2’620.– |4 Zimmer|80m²|80.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Sihlweidstrasse 64, 8041 Zürich-Leimbach|Gemütliche 2.5-Zimmerwohnung in Zürich|8|1769|2.5 Zimmer, 54m², CHF 1’769.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001017552|Sihlweidstrasse 64|8041 Zürich-Leimbach|CHF 1’769.– |2.5 Zimmer|54m²|54.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Wuhrstrasse 30, 8003 Zürich|Modern furnished 2-bedroom attic apartement with spacious terrace for rent|8|5080|3.5 Zimmer, 97m², CHF 5’080.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001016244|Wuhrstrasse 30|8003 Zürich|CHF 5’080.– |3.5 Zimmer|97m²|97.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Doldertal 19, 8032 Zürich|Wohnen in denkmalgeschütztem Haus an bevorzugter Wohnlage|8|2500|2.5 Zimmer, 50m², CHF 2’500.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001015835|Doldertal 19|8032 Zürich|CHF 2’500.– |2.5 Zimmer|50m²|50.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Bombachsteig 6, 8049 Zürich|charmante Wohnung an Zentraler Lage|8|1830|2 Zimmer, 56m², CHF 1’830.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001015799|Bombachsteig 6|8049 Zürich|CHF 1’830.– |2 Zimmer|56m²|56.0
0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|Zollikerstrasse 203, 8008 Zürich|GARTENWOHNUNG MIT SEESICHT IM HAMBERGERPARK|8|8560|6.5 Zimmer, 213m², CHF 8’560.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001013916|Zollikerstrasse 203|8008 Zürich|CHF 8’560.– |6.5 Zimmer|213m²|213.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Dufourstrasse 123, 8008 Zürich|Wohnung im schönen Seefeld!|8|2252|2 Zimmer, 58m², CHF 2’252.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=8/mieten/4001013263|Dufourstrasse 123|8008 Zürich|CHF 2’252.– |2 Zimmer|58m²|58.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Freiestrasse 216, 8032 Zürich|Grosszgügige Wohnung im Kreis 7 nähe Hirslanden|9|4043|4 Zimmer, 109m², CHF 4’043.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4001012230|Freiestrasse 216|8032 Zürich|CHF 4’043.– |4 Zimmer|109m²|109.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Haldenstrasse 14, 8045 Zürich|Wohnung mit hochwertigem Ausbaustandard|9|3601|2.5 Zimmer, 81m², CHF 3’601.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4001012222|Haldenstrasse 14|8045 Zürich|CHF 3’601.– |2.5 Zimmer|81m²|81.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Wuhrstrasse 34, 8003 Zürich|Gemütliche 2.5-Zimmerwohnung mit eigener Dachterrasse in Wiedikon zu vermieten|9|3150|2.5 Zimmer, 60m², CHF 3’150.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4001009549|Wuhrstrasse 34|8003 Zürich|CHF 3’150.– |2.5 Zimmer|60m²|60.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Eichstrasse 25, 8045 Zürich|Spezielles Wohnerlebnis an zentraler Lage|9|2900|2.5 Zimmer, 117m², CHF 2’900.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4001002965|Eichstrasse 25|8045 Zürich|CHF 2’900.– |2.5 Zimmer|117m²|117.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Freiestrasse 53, 8032 Zürich|Bijou mit eigener Dachterrasse|9|6645|4.5 Zimmer, 138m², CHF 6’645.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4001002867|Freiestrasse 53|8032 Zürich|CHF 6’645.– |4.5 Zimmer|138m²|138.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Universitätsstrasse 110, 8006 Zürich|Neu sanierte Stadtwohnung|9|1610|1 Zimmer, 19m², CHF 1’610.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4001002856|Universitätsstrasse 110|8006 Zürich|CHF 1’610.– |1 Zimmer|19m²|19.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Giblenstrasse 57, 8049 Zürich|Modernes Wohnen im grünen Stadtteil von Zürich-Höngg|9|3590|3.5 Zimmer, 112m², CHF 3’590.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000998352|Giblenstrasse 57|8049 Zürich|CHF 3’590.– |3.5 Zimmer|112m²|112.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Uetlibergstrasse 48, 8045 Zürich|Zentral gelegene 3.5 Zimmer-Wohnung mit Balkon|9|2802|3.5 Zimmer, CHF 2’802.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000996411|Uetlibergstrasse 48|8045 Zürich|CHF 2’802.– |3.5 Zimmer||
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Uetlibergstrasse 48, 8045 Zürich|Zentral gelegene 3.5 Zimmer-Wohnung mit Balkon|9|2802|3.5 Zimmer, CHF 2’802.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000996345|Uetlibergstrasse 48|8045 Zürich|CHF 2’802.– |3.5 Zimmer||
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Buckhauserstrasse 45, 8048 Zürich|Ideale Wohnung in der Stadt Zürich!|9|4226|4.5 Zimmer, 123m², CHF 4’226.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000996231|Buckhauserstrasse 45|8048 Zürich|CHF 4’226.– |4.5 Zimmer|123m²|123.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Buckhauserstrasse 45, 8048 Zürich|Auf der Suche nach einer zentralen und modernen Wohnung?|9|3202|3.5 Zimmer, 90m², CHF 3’202.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000996227|Buckhauserstrasse 45|8048 Zürich|CHF 3’202.– |3.5 Zimmer|90m²|90.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Eugen-Huber-Str. 115, 8048 Zürich|Trendige Wohnung an zentraler Lage|9|2730|2.5 Zimmer, 51m², CHF 2’730.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000996225|Eugen-Huber-Str. 115|8048 Zürich|CHF 2’730.– |2.5 Zimmer|51m²|51.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Seefeldstr. 168, 8008 Zürich|Neu sanierte Liegenschaft im Herzen von Zürich|9|4625|4.5 Zimmer, 89m², CHF 4’625.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000994161|Seefeldstr. 168|8008 Zürich|CHF 4’625.– |4.5 Zimmer|89m²|89.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Heerenschürlistrasse 1, 8051 Zürich|Modern und praktisch|9|2324|3.5 Zimmer, 80m², CHF 2’324.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000991243|Heerenschürlistrasse 1|8051 Zürich|CHF 2’324.– |3.5 Zimmer|80m²|80.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Sihlweidstrasse 60, 8041 Zürich-Leimbach|Klein aber fein - schöne 1-Zimmerwohnung in Zürich-Leimbach|9|1290|1 Zimmer, 28m², CHF 1’290.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000990445|Sihlweidstrasse 60|8041 Zürich-Leimbach|CHF 1’290.– |1 Zimmer|28m²|28.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Forchstrasse 347, 8008 Zürich|Exklusiv Wohnen!|9|3390|4 Zimmer, 81m², CHF 3’390.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000986863|Forchstrasse 347|8008 Zürich|CHF 3’390.– |4 Zimmer|81m²|81.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Weinbergstrasse 72, 8006 Zürich|Exklusive, totalsanierte Altbauwohnungen im Kreis 6 in Zürich|9|3050|2.5 Zimmer, 73m², CHF 3’050.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000976078|Weinbergstrasse 72|8006 Zürich|CHF 3’050.– |2.5 Zimmer|73m²|73.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Käferholzstrasse 44, 8057 Zürich|Modernes wohnen im Guggachpark!|9|2535|2.5 Zimmer, 63m², CHF 2’535.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000974239|Käferholzstrasse 44|8057 Zürich|CHF 2’535.– |2.5 Zimmer|63m²|63.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Hügelstrasse 13, 8002 Zürich|Wohnen in der Nähe vom Sihlcity|9|2470|2 Zimmer, CHF 2’470.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000969139|Hügelstrasse 13|8002 Zürich|CHF 2’470.– |2 Zimmer||
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Forchstrasse 22, 8008 Zürich|Top Lage am Kreuzplatz|9|4020|3 Zimmer, 80m², CHF 4’020.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=9/mieten/4000961802|Forchstrasse 22|8008 Zürich|CHF 4’020.– |3 Zimmer|80m²|80.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Birchstrasse 180, 8050 Zürich|2 Zimmer Seniorenwohnung - Senevita Residenz Nordlicht|10|6700|2 Zimmer, 73m², CHF 6’700.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=10/mieten/4000953594|Birchstrasse 180|8050 Zürich|CHF 6’700.– |2 Zimmer|73m²|73.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Luegislandstr. 56, 8051 Zürich|Mieten ohne Depot|10|2184|3 Zimmer, 91m², CHF 2’184.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=10/mieten/4000948202|Luegislandstr. 56|8051 Zürich|CHF 2’184.– |3 Zimmer|91m²|91.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Universitätsstrasse 110, 8006 Zürich|Ein exklusives Angebot wartet auf Sie - Zentrale Studiowohnung|10|1520|1 Zimmer, 19m², CHF 1’520.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=10/mieten/4000948088|Universitätsstrasse 110|8006 Zürich|CHF 1’520.– |1 Zimmer|19m²|19.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Bombachsteig 8, 8049 Zürich|Städtisch Leben - entspannt Wohnen|10|2544|4 Zimmer, 85m², CHF 2’544.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=10/mieten/4000946236|Bombachsteig 8|8049 Zürich|CHF 2’544.– |4 Zimmer|85m²|85.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Birchstrasse 180, 8050 Zürich|2 Zimmer Seniorenwohnung - Senevita Residenz Nordlicht|10|4660|2 Zimmer, 55m², CHF 4’660.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=10/mieten/4000946217|Birchstrasse 180|8050 Zürich|CHF 4’660.– |2 Zimmer|55m²|55.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Birchstrasse 180, 8050 Zürich|3 Zimmer Seniorenwohnung - Senevita Residenz Nordlicht|10|6680|3 Zimmer, 74m², CHF 6’680.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=10/mieten/4000940540|Birchstrasse 180|8050 Zürich|CHF 6’680.– |3 Zimmer|74m²|74.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Limmatquai 86 / Köngengasse 2, 8001 Zürich|Wohnen am Limmatquai|10|4766|4 Zimmer, 103m², CHF 4’766.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=10/mieten/4000931855|Limmatquai 86 / Köngengasse 2|8001 Zürich|CHF 4’766.– |4 Zimmer|103m²|103.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Müllerstrasse 76, 8004 Zürich|Im Herzen von Zürich|10|1915|1.5 Zimmer, 25m², CHF 1’915.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=10/mieten/4000924756|Müllerstrasse 76|8004 Zürich|CHF 1’915.– |1.5 Zimmer|25m²|25.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Badenerstrasse 565, 8048 Zürich|Topmoderne Neubauwohnung im Herzen Altstettens zu vermieten!|10|2481|2.5 Zimmer, 61m², CHF 2’481.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=10/mieten/4000894468|Badenerstrasse 565|8048 Zürich|CHF 2’481.– |2.5 Zimmer|61m²|61.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Eugen-Huber-Str. 115, 8048 Zürich|Trendige Wohnung an zentraler Lage|10|2730|2.5 Zimmer, 50m², CHF 2’730.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=10/mieten/4000877993|Eugen-Huber-Str. 115|8048 Zürich|CHF 2’730.– |2.5 Zimmer|50m²|50.0
