page|type|price|address_x|description|weblink|rooms|size|price2|1 zimmer|1.5 zimmer|13 zimmer|2 zimmer|2.5 zimmer|20 zimmer|3 zimmer|3.5 zimmer|4 zimmer|4.5 zimmer|5 zimmer|5.5 zimmer|6 zimmer|6.5 zimmer|7 zimmer|address_short_1|address_short_2|size_num|address_y|latitude|longitude|detail
15|3.5 Zimmer, 87m², CHF 3’180.– |3180|Jungholzstrasse 48, 8050 Zürich|An bester Wohnlage in Zürich-Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000894474|3.5 Zimmer|87m²|CHF 3’180.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Jungholzstrasse 48|8050 Zürich|87.0|8002 Zürich|47.36460876464844|8.534222602844238|spluegenstrasse 2 8002 zuerich 261 zuerich ch zh
15|2.5 Zimmer, 110m², CHF 3’490.– |3490|Brunaustr. 72, 8002 Zürich|Atelier mit vielseitiger Nutzung - Modern, Saniert und Sihlblick|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000894393|2.5 Zimmer|110m²|CHF 3’490.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Brunaustr. 72|8002 Zürich|110.0|8002 Zürich|47.365299224853516|8.53133487701416|bederstrasse 2 8002 zuerich 261 zuerich ch zh
15|2.5 Zimmer, 76m², CHF 2’700.– |2700|Dangelweg 3, 8038 Zürich|Moderne Wohnung an top Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000892658|2.5 Zimmer|76m²|CHF 2’700.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Dangelweg 3|8038 Zürich|76.0|8002 Zürich|47.35255813598633|8.524262428283691|gfellstrasse 2 8002 zuerich 261 zuerich ch zh
15|2.5 Zimmer, 60m², CHF 2’241.– |2241|Schaffhauserstrasse 330, 8050 Zürich|Besichtigen - Einziehen - Wohlfühlen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000872845|2.5 Zimmer|60m²|CHF 2’241.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Schaffhauserstrasse 330|8050 Zürich|60.0|8002 Zürich|47.358455657958984|8.526678085327148|huegelstrasse 2a 8002 zuerich 261 zuerich ch zh
15|3.5 Zimmer, 88m², CHF 3’405.– |3405|Allmannstrasse 55, 8052 Zürich|Attraktive Attikawohnung - Neubauprojekt «Allmann55»|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000871597|3.5 Zimmer|88m²|CHF 3’405.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Allmannstrasse 55|8052 Zürich|88.0|8002 Zürich|47.361480712890625|8.534687042236328|marsstrasse 2 8002 zuerich 261 zuerich ch zh
15|1.5 Zimmer, 26m², CHF 1’950.– |1950|Konradstrasse 71, 8005 Zürich|Charmante Wohnung im Herzen der Stadt zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000866336|1.5 Zimmer|26m²|CHF 1’950.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Konradstrasse 71|8005 Zürich|26.0|8002 Zürich|47.36518096923828|8.537712097167969|beethovenstrasse 2 8002 zuerich 261 zuerich ch zh
15|3.5 Zimmer, 85m², CHF 3’576.– |3576|Forchstr. 26, 8008 Zürich|Tolle 3.5 Zimmerwohnung an top Lage!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000843912|3.5 Zimmer|85m²|CHF 3’576.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Forchstr. 26|8008 Zürich|85.0|8002 Zürich|47.363521575927734|8.534818649291992|general-wille-strasse 2 8002 zuerich 261 zuerich ch zh
15|3.5 Zimmer, 86m², CHF 3’126.– |3126|Tramstrasse 2a, 8050 Zürich|moderne Wohnung an zentraler Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000840179|3.5 Zimmer|86m²|CHF 3’126.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Tramstrasse 2a|8050 Zürich|86.0|8002 Zürich|47.3651237487793|8.537248611450195|beethovenstrasse 3 8002 zuerich 261 zuerich ch zh
15|1 Zimmer, 64m², CHF 2’485.– |2485|Birchstrasse 98, 8050 Zürich|Neubauwohnung an attraktiver Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000826156|1 Zimmer|64m²|CHF 2’485.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Birchstrasse 98|8050 Zürich|64.0|8002 Zürich|47.3653564453125|8.533515930175781|bodmerstrasse 3 8002 zuerich 261 zuerich ch zh
15|3.5 Zimmer, 78m², CHF 2’630.– |2630|Regensbergstrasse 30, 8050 Zürich|Modern wohnen im Kreis 11|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000823310|3.5 Zimmer|78m²|CHF 2’630.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Regensbergstrasse 30|8050 Zürich|78.0|8002 Zürich|47.356719970703125|8.52820873260498|kurfirstenstrasse 3 8002 zuerich 261 zuerich ch zh
15|3.5 Zimmer, 113m², CHF 3’300.– |3300|Buckhauserstr. 29, 8048 Zürich|Moderne 3.5-Zimmer-Wohnung inmitten der Stadt zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=15/mieten/4000806795|3.5 Zimmer|113m²|CHF 3’300.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Buckhauserstr. 29|8048 Zürich|113.0|8002 Zürich|47.365421295166016|8.532084465026855|seestrasse 3 8002 zuerich 261 zuerich ch zh
16|3.5 Zimmer, 74m², CHF 2’688.– |2688|Widmerstrasse 73c, 8038 Zürich|Schöne 3.5 Zimmerwohnung in der Nähe der Stadt!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000794626|3.5 Zimmer|74m²|CHF 2’688.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Widmerstrasse 73c|8038 Zürich|74.0|8002 Zürich|47.35933303833008|8.530896186828613|gablerstrasse 3 8002 zuerich 261 zuerich ch zh
16|2.5 Zimmer, 84m², CHF 3’831.– |3831|Fritz Fleiner-Weg 11, 8044 Zürich|2.5 Zimmer Wohnung an wunderschöner Lage!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000777666|2.5 Zimmer|84m²|CHF 3’831.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Fritz Fleiner-Weg 11|8044 Zürich|84.0|8002 Zürich|47.35333251953125|8.526755332946777|effingerstrasse 3 8002 zuerich 261 zuerich ch zh
16|2.5 Zimmer, 104m², CHF 3’243.– |3243|Pfingstweidstrasse 104E, 8005 Zürich|Ihre neue Wohlfühloase!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000768116|2.5 Zimmer|104m²|CHF 3’243.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Pfingstweidstrasse 104E|8005 Zürich|104.0|8002 Zürich|47.360862731933594|8.528315544128418|katharinenweg 3 8002 zuerich 261 zuerich ch zh
16|3.5 Zimmer, 116m², CHF 4’079.– |4079|Stampfenbachplatz 4, 8006 Zürich|Modernes Bijoux - in unmittelbarer Nähe vom Hauptbahnhof|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000751099|3.5 Zimmer|116m²|CHF 4’079.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Stampfenbachplatz 4|8006 Zürich|116.0|8002 Zürich|47.36497497558594|8.537369728088379|beethovenstrasse 1 8002 zuerich 261 zuerich ch zh
16|3.5 Zimmer, 116m², CHF 4’079.– |4079|Stampfenbachplatz 4, 8006 Zürich|Modernes Bijoux – in unmittelbarer Nähe vom Hauptbahnhof|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000750038|3.5 Zimmer|116m²|CHF 4’079.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Stampfenbachplatz 4|8006 Zürich|116.0|8002 Zürich|47.35676193237305|8.528594970703125|kurfirstenstrasse 1 8002 zuerich 261 zuerich ch zh
16|1.5 Zimmer, CHF 1’950.– |1950|Renggerstrasse 19, 8038 Zürich|Zentral gelegene, ruhige Wohnung mit Sitzplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000743331|1.5 Zimmer||CHF 1’950.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Renggerstrasse 19|8038 Zürich||8002 Zürich|47.364410400390625|8.53575611114502|toedistrasse 1 8002 zuerich 261 zuerich ch zh
16|3.5 Zimmer, 71m², CHF 2’610.– |2610|Widmerstrasse 73b, 8038 Zürich|Schöne 3.5 Zimmerwohnung im FiveCubes in Wollishofen!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000740085|3.5 Zimmer|71m²|CHF 2’610.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Widmerstrasse 73b|8038 Zürich|71.0|8002 Zürich|47.36357879638672|8.534124374389648|jenatschstrasse 1 8002 zuerich 261 zuerich ch zh
16|4.5 Zimmer, 169m², CHF 9’400.– |9400|Zollikerstrasse 177f, 8008 Zürich|Exklusive Einfamilienhäuser im Villengarten - Grün.Modern.Hochwertig.|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000623907|4.5 Zimmer|169m²|CHF 9’400.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Zollikerstrasse 177f|8008 Zürich|169.0|8002 Zürich|47.36451721191406|8.532172203063965|tessinerplatz 1 8002 zuerich 261 zuerich ch zh
16|2 Zimmer, 122m², CHF 3’190.– |3190|Max Bill Platz 5, 8050 Zürich|Modernes Wohnen im Zentrum von Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000606778|2 Zimmer|122m²|CHF 3’190.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Max Bill Platz 5|8050 Zürich|122.0|8002 Zürich|47.361061096191406|8.532576560974121|schulhausstrasse 1 8002 zuerich 261 zuerich ch zh
16|3 Zimmer, CHF 2’399.– |2399|Konradstrasse 77, 8005 Zürich|Ihr neues Wohnreich in Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000568831|3 Zimmer||CHF 2’399.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Konradstrasse 77|8005 Zürich||8002 Zürich|47.362300872802734|8.530669212341309|bluntschlisteig 1 8002 zuerich 261 zuerich ch zh
16|3 Zimmer, 90m², CHF 2’095.– |2095|Hungerbergstrasse 5, 8046 Zürich|Ruhig, hell, preiswert|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000522304|3 Zimmer|90m²|CHF 2’095.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Hungerbergstrasse 5|8046 Zürich|90.0|8002 Zürich|47.3618278503418|8.526631355285645|waffenplatzstrasse 1 8002 zuerich 261 zuerich ch zh
16|2.5 Zimmer, 72m², CHF 3’562.– |3562|Jenatschstrasse 3, 8002 Zürich|Sanierte Stadtwohnung nähe Enge|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000454281|2.5 Zimmer|72m²|CHF 3’562.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Jenatschstrasse 3|8002 Zürich|72.0|8002 Zürich|47.360355377197266|8.532285690307617|traubenstrasse 1 8002 zuerich 261 zuerich ch zh
16|2.5 Zimmer, 94m², CHF 4’805.– |4805|Mühlebachstr. 28, 8008 Zürich|grosszügige Wohnung im Seefeld und direkter Lage am Zürich Stadelhofen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000453004|2.5 Zimmer|94m²|CHF 4’805.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Mühlebachstr. 28|8008 Zürich|94.0|8002 Zürich|47.36404800415039|8.528010368347168|steinentischstrasse 1 8002 zuerich 261 zuerich ch zh
16|2 Zimmer, 51m², CHF 1’650.– |1650|Luchswiesenstrasse 132, 8051 Zürich|Schöne, helle 2-Zimmer-Wohnung mit Balkon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000407061|2 Zimmer|51m²|CHF 1’650.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Luchswiesenstrasse 132|8051 Zürich|51.0|8002 Zürich|47.356197357177734|8.526772499084473|rieterplatz 1 8002 zuerich 261 zuerich ch zh
16|23m², CHF 2’585.– |2585|Albertstrasse 7, 8005 Zürich|Studio Apartment Junior Balcony|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/3002968343|1 Zimmer|23m²|CHF 2’585.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Albertstrasse 7|8005 Zürich|23.0|8002 Zürich|47.36933517456055|8.534676551818848|schanzeneggstrasse 1 8002 zuerich 261 zuerich ch zh
16|21m², CHF 2’377.– |2377|Rotachstrasse 33, 8003 Zurich|Studio Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/3000390344|1 Zimmer|21m²|CHF 2’377.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Rotachstrasse 33|8003 Zurich|21.0|8002 Zürich|47.365482330322266|8.531282424926758|ulmbergstrasse 1 8002 zuerich 261 zuerich ch zh
16|2 Zimmer, 41m², CHF 3’934.– |3934|Wolframplatz 1, 8045 Zurich|2 Bedroom Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/3000389842|2 Zimmer|41m²|CHF 3’934.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Wolframplatz 1|8045 Zurich|41.0|8002 Zürich|47.365013122558594|8.530757904052734|gutenbergstrasse 1 8002 zuerich 261 zuerich ch zh
16|2.5 Zimmer, 63m², CHF 1’590.– |1590|Dennlerstr. 16, 8048 Zürich|Helle 2.5-Zimmerwohnung in einem familiären Quartier in Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4001022624|2.5 Zimmer|63m²|CHF 1’590.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Dennlerstr. 16|8048 Zürich|63.0|8002 Zürich|47.363224029541016|8.526062965393066|klopstockstrasse 1 8002 zuerich 261 zuerich ch zh
16|2.5 Zimmer, 84m², CHF 2’112.– |2112|Margrit-Rainer-Strasse 16, 8050 Zürich|Attraktive Wohnung in Zürich-Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4001021743|2.5 Zimmer|84m²|CHF 2’112.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Margrit-Rainer-Strasse 16|8050 Zürich|84.0|8002 Zürich|47.36601638793945|8.524934768676758|herterbruecke 1 8002 zuerich 261 zuerich ch zh
16|2.5 Zimmer, 84m², CHF 2’112.– |2112|Margrit-Rainer-Strasse 16, 8050 Zürich|Attraktive Wohnung in Zürich-Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4001021336|2.5 Zimmer|84m²|CHF 2’112.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Margrit-Rainer-Strasse 16|8050 Zürich|84.0|8002 Zürich|47.364768981933594|8.531177520751953|bederstrasse 1 8002 zuerich 261 zuerich ch zh
17|3 Zimmer, 60m², CHF 2’690.– |2690|Lessingstrasse 49, 8002 Zürich|Exklusives Wohnerlebnis, Natur & Stadtnah|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001021032|3 Zimmer|60m²|CHF 2’690.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Lessingstrasse 49|8002 Zürich|60.0|8002 Zürich|47.363861083984375|8.534781455993652|genferstrasse 1 8002 zuerich 261 zuerich ch zh
17|4.5 Zimmer, CHF 2’960.– |2960|Weidmannstrasse 11, 8046 Zürich|Grosszügige 4.5 Zimmerwohnung in Zürich-Affoltern|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001020032|4.5 Zimmer||CHF 2’960.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Weidmannstrasse 11|8046 Zürich||8002 Zürich|47.364070892333984|8.52786922454834|steinentischstrasse 1a 8002 zuerich 261 zuerich ch zh
17|3.5 Zimmer, 70m², CHF 1’900.– |1900|Georg-Kempf-Str. 9, 8046 Zürich|Die ideale Wohnung für junge Paare|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001019662|3.5 Zimmer|70m²|CHF 1’900.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Georg-Kempf-Str. 9|8046 Zürich|70.0|8002 Zürich|47.363216400146484|8.525934219360352|klopstockstrasse 1a 8002 zuerich 261 zuerich ch zh
17|4 Zimmer, 78m², CHF 2’145.– |2145|Erlenstrasse 21, 8048 Zürich|Charmante 4 Zimmer-Wohnung in Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001018513|4 Zimmer|78m²|CHF 2’145.– |0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Erlenstrasse 21|8048 Zürich|78.0|8002 Zürich|47.3622932434082|8.535627365112305|mythenquai 1 8002 zuerich 261 zuerich ch zh
17|1 Zimmer, CHF 897.– |897|Kalkbreitestrasse 56, 8003 Zürich|Möbliertes Einzelzimmer mitten in Zürich Wiedikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001018250|1 Zimmer||CHF 897.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Kalkbreitestrasse 56|8003 Zürich||8002 Zürich|47.36430358886719|8.535305976867676|toedistrasse 1a 8002 zuerich 261 zuerich ch zh
17|1 Zimmer, CHF 897.– |897|Kalkbreitestrasse 56, 8003 Zürich|Möbliertes Einzelzimmer mitten in Zürich Wiedikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001018060|1 Zimmer||CHF 897.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Kalkbreitestrasse 56|8003 Zürich||8002 Zürich|47.366092681884766|8.525068283081055|herterbruecke 1a 8002 zuerich 261 zuerich ch zh
17|1 Zimmer, CHF 880.– |880|Ankerstrasse 110, 8004 Zürich|Sanierte Zimmer beim Helvetiaplatz zu vermieten!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001015284|1 Zimmer||CHF 880.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Ankerstrasse 110|8004 Zürich||8002 Zürich|47.3667106628418|8.53267765045166|freigutstrasse 1a 8002 zuerich 261 zuerich ch zh
17|2.5 Zimmer, 69m², CHF 3’616.– |3616|Kreuzstr. 40, 8008 Zürich|Wohnen im pulsierenden Seefeld|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001014020|2.5 Zimmer|69m²|CHF 3’616.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Kreuzstr. 40|8008 Zürich|69.0|8002 Zürich|47.363426208496094|8.534769058227539|general-wille-strasse 1 8002 zuerich 261 zuerich ch zh
17|2.5 Zimmer, 72m², CHF 1’700.– |1700|Badenerstrasse 807, 8048 Zürich|Ruhiger Gartensitzplatz im urbanen Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001013662|2.5 Zimmer|72m²|CHF 1’700.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Badenerstrasse 807|8048 Zürich|72.0|8002 Zürich|47.36562728881836|8.538392066955566|claridenstrasse 1 8002 zuerich 261 zuerich ch zh
17|3.5 Zimmer, 90m², CHF 4’130.– |4130|Im Glockenacker 13, 8053 Zürich|Moderne 3.5 Zimmer-Attikawohnung im Kreis 7|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001011722|3.5 Zimmer|90m²|CHF 4’130.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Im Glockenacker 13|8053 Zürich|90.0|8002 Zürich|47.36622619628906|8.537848472595215|gotthardstrasse 1 8002 zuerich 261 zuerich ch zh
17|1.5 Zimmer, CHF 1’950.– |1950|Sihlfeldstrasse 83, 8004 Zürich|Mittendrin im Lochergut|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001010015|1.5 Zimmer||CHF 1’950.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Sihlfeldstrasse 83|8004 Zürich||8002 Zürich|47.365867614746094|8.531871795654297|seestrasse 2 8002 zuerich 261 zuerich ch zh
17|3.5 Zimmer, 109m², CHF 3’180.– |3180|Hagenholzstrasse 70, 8050 Zürich|Ruhiges wohnen mitten im Geschehen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001003650|3.5 Zimmer|109m²|CHF 3’180.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Hagenholzstrasse 70|8050 Zürich|109.0|8002 Zürich|47.366943359375|8.528063774108887|brandschenkesteig 2 8002 zuerich 261 zuerich ch zh
17|3.5 Zimmer, 107m², CHF 3’490.– |3490|8050 Zürich|Moderne 3.5-Zimmer-Maisonette-Wohnung in Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001003174|3.5 Zimmer|107m²|CHF 3’490.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0||8050 Zürich|107.0|8002 Zürich|47.3573112487793|8.527704238891602|kurfirstensteig 2 8002 zuerich 261 zuerich ch zh
17|2.5 Zimmer, 51m², CHF 2’890.– |2890|Schaffhauserstrasse 453, 8052 Zürich|2.5 Zimmer-Attikawohnung (Neubau)|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001002758|2.5 Zimmer|51m²|CHF 2’890.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Schaffhauserstrasse 453|8052 Zürich|51.0|8002 Zürich|47.3656120300293|8.533560752868652|bodmerstrasse 2 8002 zuerich 261 zuerich ch zh
17|2.5 Zimmer, 69m², CHF 2’535.– |2535|Winzerhalde 109, 8049 Zürich|Wohnen direkt an der Limmat!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000997583|2.5 Zimmer|69m²|CHF 2’535.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Winzerhalde 109|8049 Zürich|69.0|8002 Zürich|47.36400604248047|8.535189628601074|genferstrasse 2 8002 zuerich 261 zuerich ch zh
17|3.5 Zimmer, CHF 3’080.– |3080|Probusweg 10, 8057 Zürich|Moderner Holzbau - Erstvermietung im Trendquartier Zürich-Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000996830|3.5 Zimmer||CHF 3’080.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Probusweg 10|8057 Zürich||8002 Zürich|47.36056137084961|8.532102584838867|traubenstrasse 2 8002 zuerich 261 zuerich ch zh
17|4 Zimmer, 110m², CHF 4’440.– |4440|Gämsenstrasse 9, 8006 Zürich|Ihr perfektes Zuhause in Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000995189|4 Zimmer|110m²|CHF 4’440.– |0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Gämsenstrasse 9|8006 Zürich|110.0|8002 Zürich|47.36089324951172|8.525444030761719|rieterstrasse 2 8002 zuerich 261 zuerich ch zh
17|1 Zimmer, 19m², CHF 1’421.– |1421|Zentralstrasse 53, 8003 Zürich|Tolle Singlewohnung an bester Lage!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000992798|1 Zimmer|19m²|CHF 1’421.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zentralstrasse 53|8003 Zürich|19.0|8002 Zürich|47.366844177246094|8.533121109008789|freigutstrasse 2 8002 zuerich 261 zuerich ch zh
17|1.5 Zimmer, 28m², CHF 1’865.– |1865|Feldstrasse 46, 8004 Zürich|Singlewohnung an zentraler Lage!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000991240|1.5 Zimmer|28m²|CHF 1’865.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Feldstrasse 46|8004 Zürich|28.0|8002 Zürich|47.362117767333984|8.535065650939941|mythenquai 2 8002 zuerich 261 zuerich ch zh
17|12m², CHF 280.– |280|Wydäckerring 145, 8047 Zürich|Beheizter Hobbyraum Nähe Triemli|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000990517||12m²|CHF 280.– |0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Wydäckerring 145|8047 Zürich|12.0|8002 Zürich|47.36460876464844|8.534222602844238|spluegenstrasse 2 8002 zuerich 261 zuerich ch zh
18|2.5 Zimmer, 90m², CHF 4’286.– |4286|Schulhausstrasse 14, 8002 Zürich|Grosszügige Wohnung in parkähnlicher Umgebung zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000990195|2.5 Zimmer|90m²|CHF 4’286.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Schulhausstrasse 14|8002 Zürich|90.0|8002 Zürich|47.365299224853516|8.53133487701416|bederstrasse 2 8002 zuerich 261 zuerich ch zh
18|2.5 Zimmer, 79m², CHF 2’600.– |2600|Buckhauserstr. 19, 8048 Zurich|Moderne 2.5-Zimmer-Wohnung inmitten der Stadt zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000988467|2.5 Zimmer|79m²|CHF 2’600.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Buckhauserstr. 19|8048 Zurich|79.0|8002 Zürich|47.35255813598633|8.524262428283691|gfellstrasse 2 8002 zuerich 261 zuerich ch zh
18|2.5 Zimmer, 58m², CHF 2’900.– |2900|Badenerstrasse 250, 8004 Zürich|Moderner Wohntraum verteilt auf 2 Etagen - KREIS 4|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000986578|2.5 Zimmer|58m²|CHF 2’900.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Badenerstrasse 250|8004 Zürich|58.0|8002 Zürich|47.358455657958984|8.526678085327148|huegelstrasse 2a 8002 zuerich 261 zuerich ch zh
18|2.5 Zimmer, 42m², CHF 2’150.– |2150|Letzigraben 167, 8047 Zürich|Top moderne Wohnung im Kreis 9, Zürich Albisrieden|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000973304|2.5 Zimmer|42m²|CHF 2’150.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Letzigraben 167|8047 Zürich|42.0|8002 Zürich|47.361480712890625|8.534687042236328|marsstrasse 2 8002 zuerich 261 zuerich ch zh
